Date Time,Heater Heat Output,T.F Heater Outlet Flow Transmitter,T.F. Heater Serpentine Coil Outlet Temperature,Heater Outlet Flue Gas O2 Analyzer,T.F. Heater Outlet Flue Gas Temperature,Average T.F. Heater Outlet Temperature,Average T.F. Heater Serpentine Coil Inlet Temperature,Average Furnace Exit Temperature
2024-09-06 12:40:00,4698243.0,493.0546875,218.3000030517578,7.806170463562012,386.5,230.6999969482422,211.4000015258789,714.75
2024-09-06 12:50:00,5419443.0,491.8359375,217.3000030517578,7.58192253112793,410.2999877929688,231.29999287923178,209.25,731.7000122070312
2024-09-06 13:00:00,6069018.5,490.2421875,218.1999969482422,6.173141002655029,435.2000122070313,233.26665751139322,208.4000015258789,761.25
2024-09-06 13:10:00,5882290.5,485.859375,220.0,5.562789440155029,428.8999938964844,234.46666971842447,209.95000457763672,767.6499938964844
2024-09-06 13:20:00,5902167.0,493.2890625,220.3999938964844,5.856662273406982,426.3999938964844,234.6333262125651,210.54999542236328,771.7000122070312
2024-09-06 13:30:00,6209077.0,496.6171875,220.5,5.379231452941895,430.5,235.96666463216147,210.70000457763672,793.3499755859375
2024-09-06 13:40:00,5071330.0,484.8515625,219.3999938964844,6.335901260375977,411.3999938964844,232.8333282470703,211.25,753.6000061035156
2024-09-06 13:50:00,5087513.5,493.265625,219.8999938964844,5.977828502655029,413.3999938964844,232.3333282470703,211.5,730.4000244140625
2024-09-06 14:00:00,5635181.0,487.078125,219.1999969482422,6.042028427124023,422.8999938964844,233.49999491373697,210.29999542236328,744.0
2024-09-06 14:10:00,5706519.0,492.5390625,220.8999938964844,5.646882057189941,428.2000122070313,234.9333292643229,211.25,761.5500183105469
2024-09-06 14:20:00,5718010.0,495.796875,220.1999969482422,6.599030494689941,417.6000061035156,234.6999969482422,211.3499984741211,734.6000061035156
2024-09-06 14:30:00,5956396.5,482.1796875,219.8999938964844,5.919053554534912,420.2999877929688,235.3999989827474,210.75,759.9499816894531
2024-09-06 14:40:00,5484545.5,483.703125,220.0,5.655020236968994,419.6000061035156,234.4333292643229,211.3000030517578,756.1000061035156
2024-09-06 14:50:00,6083846.5,483.9375,222.1999969482422,5.796079158782959,424.8999938964844,237.6999969482422,212.25,777.6000061035156
2024-09-06 15:00:00,4625589.0,479.8125,220.1999969482422,7.457139492034912,389.8999938964844,232.46666463216147,212.9000015258789,709.2000122070312
2024-09-06 15:10:00,5310215.5,496.6875,218.1000061035156,6.228298664093018,400.6000061035156,231.73333231608072,210.6500015258789,715.75
2024-09-06 15:20:00,5632617.5,487.3828125,217.3000030517578,6.116174697875977,406.5,232.36666361490884,209.3499984741211,743.6499938964844
2024-09-06 15:30:00,6761405.5,496.4765625,220.6999969482422,4.512080192565918,442.6000061035156,237.23332722981772,210.1500015258789,788.8999938964844
2024-09-06 15:40:00,4944943.5,492.890625,220.3000030517578,7.694046497344971,395.3999938964844,233.66666158040366,212.5,740.3999938964844
2024-09-06 15:50:00,4811283.5,494.953125,218.1999969482422,6.513129234313965,399.2000122070313,230.3999989827474,211.1500015258789,699.4500122070312
2024-09-06 16:00:00,5297542.0,493.4296875,217.8000030517578,6.747323513031006,407.0,231.56666564941406,209.9000015258789,722.0999755859375
2024-09-06 16:10:00,5437779.5,491.4609375,216.8999938964844,6.212926864624023,415.1000061035156,231.0,208.5500030517578,741.5
2024-09-06 16:20:00,5685167.0,489.8203125,218.0,6.448025226593018,417.2999877929688,232.66666158040366,209.1000061035156,741.1499938964844
2024-09-06 16:30:00,5794786.5,494.484375,219.3000030517578,5.419921875,428.6000061035156,233.99999491373697,210.0,756.75
2024-09-06 16:40:00,5704088.0,488.0390625,221.0,5.530237197875977,425.2000122070313,235.63333129882812,211.6500015258789,760.1000061035156
2024-09-06 16:50:00,5427751.5,495.0703125,221.1999969482422,6.240957736968994,409.2999877929688,235.26666259765625,212.8000030517578,743.0499877929688
2024-09-06 17:00:00,5380197.0,491.7421875,219.0,6.378399848937988,401.8999938964844,232.89999389648438,211.3499984741211,720.2999877929688
